"d [mm]","Freq [GHz]","dB(S(1,1)) []"
44,3.504,-1.29872142202283
44,3.51,-1.36204905995143
44,3.516,-1.43205914881579
44,3.522,-1.50964822407382
44,3.528,-1.59585283815833
44,3.534,-1.69187301073297
44,3.54,-1.79909932280308
44,3.546,-1.91914390112682
44,3.552,-2.05387531925238
44,3.558,-2.20545702541818
44,3.564,-2.37638817068952
44,3.57,-2.56954445389789
44,3.576,-2.78821450456768
44,3.582,-3.03612387880546
44,3.588,-3.317433117833
44,3.594,-3.63668717054299
44,3.6,-3.99867864044769
46,1.2,-0.20660382498308
46,1.206,-0.208052797281149
46,1.212,-0.209504152767073
46,1.218,-0.210958088679276
46,1.224,-0.212414802787138
46,1.23,-0.213874493564196
46,1.236,-0.215337360362654
46,1.242,-0.216803603589403
46,1.248,-0.218273424883841
46,1.254,-0.219747027297735
46,1.26,-0.221224615477418
46,1.266,-0.222706395848558
46,1.272,-0.224192576803779
46,1.278,-0.225683368893467
46,1.284,-0.227178985019971
46,1.29,-0.228679640635581
46,1.296,-0.230185553944529
46,1.302,-0.231696946109389
46,1.308,-0.233214041462141
46,1.314,-0.23473706772029
46,1.32,-0.236266256208414
46,1.326,-0.23780184208542
46,1.332,-0.239344064577986
46,1.338,-0.240893167220538
46,1.344,-0.242449398102199
46,1.35,-0.244013010121098
46,1.356,-0.245584261246583
46,1.362,-0.247163414789696
46,1.368,-0.248750739682505
46,1.374,-0.250346510766757
46,1.38,-0.2519510090924
46,1.386,-0.253564522226574
46,1.392,-0.255187344573637
46,1.398,-0.25681977770687
46,1.404,-0.258462130712522
46,1.41,-0.260114720546907
46,1.416,-0.261777872407265
46,1.422,-0.263451920117159
46,1.428,-0.265137206527245
46,1.434,-0.266834083932295
46,1.44,-0.268542914505288
46,1.446,-0.270264070749663
46,1.452,-0.271997935970648
46,1.458,-0.273744904766796
46,1.464,-0.275505383542817
46,1.47,-0.277279791044979
46,1.476,-0.279068558920273
46,1.482,-0.28087213230078
46,1.488,-0.282690970414587
46,1.494,-0.284525547224854
46,1.5,-0.286376352098601
46,1.506,-0.288243890506945
46,1.512,-0.290128684758617
46,1.518,-0.292031274768691
46,1.524,-0.293952218864597
46,1.53,-0.295892094631617
46,1.536,-0.297851499800197
46,1.542,-0.299831053177558
46,1.548,-0.30183139562631
46,1.554,-0.303853191092838
46,1.56,-0.305897127688535
46,1.566,-0.307963918827093
46,1.572,-0.310054304421293
46,1.578,-0.312169052142996
46,1.584,-0.314308958750277
46,1.59,-0.316474851485884
46,1.596,-0.318667589551597
46,1.602,-0.320888065663259
46,1.608,-0.323137207691693
46,1.614,-0.325415980395046
46,1.62,-0.32772538724853
46,1.626,-0.330066472377914
46,1.632,-0.332440322603691
46,1.638,-0.334848069603242
46,1.644,-0.337290892198953
46,1.65,-0.33977001878082
46,1.656,-0.342286729872727
46,1.662,-0.34484236085225
46,1.668,-0.347438304834716
46,1.674,-0.350076015732939
46,1.68,-0.352757011505092
46,1.686,-0.355482877604086
46,1.692,-0.35825527064293
46,1.698,-0.36107592229171
46,1.704,-0.363946643423132
46,1.71,-0.366869328524936
46,1.716,-0.369845960399056
46,1.722,-0.372878615169026
46,1.728,-0.375969467618991
46,1.734,-0.379120796889718
46,1.74,-0.382334992559053
46,1.746,-0.385614561136894
46,1.752,-0.38896213300719
46,1.758,-0.392380469852466
46,1.764,-0.395872472599604
46,1.77,-0.399441189929
46,1.776,-0.403089827393192
46,1.782,-0.406821757195276
46,1.788,-0.410640528682064
46,1.794,-0.414549879612307
46,1.8,-0.418553748265789
46,1.806,-0.422656286465697
46,1.812,-0.426861873593555
46,1.818,-0.431175131683865
46,1.824,-0.435600941694236
46,1.83,-0.440144461056447
46,1.836,-0.444811142624508
46,1.842,-0.449606755147799
46,1.848,-0.454537405410547
46,1.854,-0.459609562193785
46,1.86,-0.464830082232481
46,1.866,-0.47020623835903
46,1.872,-0.475745750045031
46,1.878,-0.481456816576539
46,1.884,-0.487348153124108
46,1.89,-0.493429029998182
46,1.896,-0.499709315413514
46,1.902,-0.506199522123428
46,1.908,-0.512910858326741
46,1.914,-0.519855283297606
46,1.92,-0.527045568242179
46,1.926,-0.534495362946854
46,1.932,-0.542219268851863
46,1.938,-0.55023291926232
46,1.944,-0.55855306749832
46,1.95,-0.567197683887104
46,1.956,-0.576186062616816
46,1.962,-0.585538939603971
46,1.968,-0.595278622679041
46,1.974,-0.605429135569088
46,1.98,-0.61601637735702
46,1.986,-0.627068299328006
46,1.992,-0.638615101380027
46,1.998,-0.650689450483298
46,2.004,-0.663326724029593
46,2.01,-0.676565281325807
46,2.016,-0.69044676696612
46,2.022,-0.705016450376365
46,2.028,-0.720323606476307
46,2.034,-0.736421943168155
46,2.04,-0.753370082252863
46,2.046,-0.771232101424639
46,2.052,-0.790078146228104
46,2.058,-0.809985122317778
46,2.064,-0.831037480079679
46,2.07,-0.853328105712738
46,2.076,-0.876959335287663
46,2.082,-0.902044111182144
46,2.088,-0.928707303729495
46,2.094,-0.957087225031894
46,2.1,-0.987337366824646
46,2.106,-1.0196284002141
46,2.112,-1.05415048227193
46,2.118,-1.09111592312871
46,2.124,-1.13076227771567
46,2.13,-1.17335593908552
46,2.136,-1.21919632584525
46,2.142,-1.26862077533734
46,2.148,-1.32201027767993
46,2.154,-1.37979621472324
46,2.16,-1.44246830381621
46,2.166,-1.51058399082902
46,2.172,-1.58477959252163
46,2.178,-1.66578355820503
46,2.184,-1.75443230885347
46,2.19,-1.85168922396244
46,2.196,-1.95866749011005
46,2.202,-2.07665771092391
46,2.208,-2.20716142092782
46,2.214,-2.35193196716783
46,2.22,-2.51302465464061
46,2.226,-2.69285864305252
46,2.232,-2.89429390923836
46,2.238,-3.12072777318934
46,2.244,-3.37621722582593
46,2.25,-3.66563593048206
46,2.256,-3.9948788817958
46,2.262,-4.37113433655935
46,2.268,-4.80325369338369
46,2.274,-5.30226912494876
46,2.28,-5.88214313930758
46,2.286,-6.56089874840706
46,2.292,-7.36240623078197
46,2.298,-8.31936960597498
46,2.304,-9.47866102483966
46,2.31,-10.9116634493972
46,2.316,-12.7365869233321
46,2.322,-15.1744126423064
46,2.328,-18.7260428063485
46,2.334,-25.0442932292914
46,2.34,-42.234793738203
46,2.346,-23.5754066440196
46,2.352,-17.9689599423272
46,2.358,-14.6488751132621
46,2.364,-12.3220149248239
46,2.37,-10.5604540167594
46,2.376,-9.16767993509069
46,2.382,-8.03599113660911
46,2.388,-7.09923458414625
46,2.394,-6.31339804047068
46,2.4,-5.64744042820126
46,2.406,-5.07849760289451
46,2.412,-4.58917066476529
46,2.418,-4.16588997838084
46,2.424,-3.79787257042662
46,2.43,-3.47642555821494
46,2.436,-3.19446151276595
46,2.442,-2.94614951101016
46,2.448,-2.72665662978975
46,2.454,-2.53195193919019
46,2.46,-2.35865507678409
46,2.466,-2.20391749661641
46,2.472,-2.06532821677004
46,2.478,-1.94083828139859
46,2.484,-1.82869973728546
46,2.49,-1.72741600667135
46,2.496,-1.63570129776032
46,2.502,-1.55244724141222
46,2.508,-1.4766953452273
46,2.514,-1.40761415816256
46,2.52,-1.34448026871168
46,2.526,-1.28666243694822
46,2.532,-1.23360829885284
46,2.538,-1.18483318988921
46,2.544,-1.13991072070626
46,2.55,-1.09846480625509
46,2.556,-1.06016290436694
46,2.562,-1.02471026386708
46,2.568,-0.991845017846347
46,2.574,-0.961333986516363
46,2.58,-0.932969077496222
46,2.586,-0.906564190484349
46,2.592,-0.88195254890253
46,2.598,-0.858984393928758
46,2.604,-0.837524986893835
46,2.61,-0.817452874730177
46,2.616,-0.7986583803712
46,2.622,-0.781042285981635
46,2.628,-0.764514681874564
46,2.634,-0.748993958120117
46,2.64,-0.734405919319274
46,2.646,-0.72068300592255
46,2.652,-0.707763607915104
46,2.658,-0.695591458745186
46,2.664,-0.684115099107856
46,2.67,-0.673287401663181
46,2.676,-0.663065149012034
46,2.682,-0.653408658309405
46,2.688,-0.644281446794883
46,2.694,-0.635649933287704
46,2.7,-0.627483171349885
46,2.706,-0.619752610383506
46,2.712,-0.612431881410536
46,2.718,-0.605496604698992
46,2.724,-0.598924216756746
46,2.73,-0.592693814523163
46,2.736,-0.586786014855965
46,2.742,-0.581182827641981
46,2.748,-0.575867541061583
46,2.754,-0.570824617711046
46,2.76,-0.566039600439519
46,2.766,-0.561499026889737
46,2.772,-0.557190351847959
46,2.778,-0.55310187660987
46,2.784,-0.549222684658401
46,2.79,-0.545542583027541
46,2.796,-0.54205204879494
46,2.802,-0.538742180206704
46,2.808,-0.53560465199103
46,2.814,-0.532631674464812
46,2.82,-0.529815956078659
46,2.826,-0.527150669083076
46,2.832,-0.524629418031146
46,2.838,-0.52224621086225
46,2.844,-0.519995432337202
46,2.85,-0.517871819618363
46,2.856,-0.515870439808705
46,2.862,-0.513986669282337
46,2.868,-0.512216174655318
46,2.874,-0.51055489526042
46,2.88,-0.508999027002547
46,2.886,-0.507545007483549
46,2.892,-0.506189502295674
46,2.898,-0.504929392392662
46,2.904,-0.503761762455933
46,2.91,-0.502683890181474
46,2.916,-0.501693236419718
46,2.922,-0.500787436107516
46,2.928,-0.499964289936928
46,2.934,-0.499221756710849
46,2.94,-0.498557946340556
46,2.946,-0.497971113444475
46,2.952,-0.497459651511685
46,2.958,-0.497022087597409
46,2.964,-0.496657077521112
46,2.97,-0.496363401541219
46,2.976,-0.496139960483317
46,2.982,-0.495985772301578
46,2.988,-0.495899969055701
46,2.994,-0.495881794288322
46,3,-0.495930600790009
46,3.006,-0.496045848741387
46,3.012,-0.496227104224096
46,3.018,-0.496474038094364
46,3.024,-0.496786425215158
46,3.03,-0.49716414404486
46,3.036,-0.497607176582544
46,3.042,-0.498115608671993
46,3.048,-0.498689630668662
46,3.054,-0.499329538475992
46,3.06,-0.500035734959663
46,3.066,-0.500808731750751
46,3.072,-0.501649151451077
46,3.078,-0.502557730256684
46,3.084,-0.503535321017995
46,3.09,-0.50458289675815
46,3.096,-0.505701554674141
46,3.102,-0.506892520648624
46,3.108,-0.508157154304011
46,3.114,-0.509496954634276
46,3.12,-0.510913566254342
46,3.126,-0.512408786311477
46,3.132,-0.513984572108429
46,3.138,-0.515643049493635
46,3.144,-0.517386522080175
46,3.15,-0.519217481362099
46,3.156,-0.521138617804419
46,3.162,-0.523152832991688
46,3.168,-0.525263252929593
46,3.174,-0.527473242604639
46,3.18,-0.529786421918852
46,3.186,-0.532206683129698
46,3.192,-0.53473820994042
46,3.198,-0.53738549840246
46,3.204,-0.540153379810567
46,3.21,-0.543047045792346
46,3.216,-0.546072075817534
46,3.222,-0.549234467379391
46,3.228,-0.552540669130827
46,3.234,-0.555997617292131
46,3.24,-0.55961277568628
46,3.246,-0.563394179801709
46,3.252,-0.567350485332884
46,3.258,-0.571491021705955
46,3.264,-0.575825851161996
46,3.27,-0.580365834044744
46,3.276,-0.585122701024858
46,3.282,-0.590109133089885
46,3.288,-0.595338850241353
46,3.294,-0.600826709968305
46,3.3,-0.606588816714751
46,3.306,-0.612642643728733
46,3.312,-0.619007168877336
46,3.318,-0.625703026239619
46,3.324,-0.632752675552837
46,3.33,-0.640180591893392
46,3.336,-0.648013478329387
46,3.342,-0.656280504695985
46,3.348,-0.665013576127647
46,3.354,-0.674247635546385
46,3.36,-0.684021004965902
46,3.366,-0.694375771247139
46,3.372,-0.705358222851604
46,3.378,-0.717019345211342
46,3.384,-0.729415383598358
46,3.39,-0.742608483869638
46,3.396,-0.7566674232299
46,3.402,-0.771668445247039
46,3.408,-0.787696215838219
46,3.414,-0.804844919894964
46,3.42,-0.823219521726003
46,3.426,-0.842937216677113
46,3.432,-0.8641291062706
46,3.438,-0.886942135150929
46,3.444,-0.911541335213623
46,3.45,-0.938112430752728
46,3.456,-0.96686486854234
46,3.462,-0.998035348765131
46,3.468,-1.03189194694533
46,3.474,-1.06873893389517
46,3.48,-1.10892242051693
46,3.486,-1.15283697747073
46,3.492,-1.20093340649876
46,3.498,-1.25372787068431
46,3.504,-1.311812624869
46,3.51,-1.3758686239716
46,3.516,-1.44668032409776
46,3.522,-1.5251530253641
46,3.528,-1.61233312963487
46,3.534,-1.70943168955345
46,3.54,-1.81785158853521
46,3.546,-1.93921858411484
46,3.552,-2.0754162197948
46,3.558,-2.22862418425557
46,3.564,-2.4013589453436
46,3.57,-2.59651420848281
46,3.576,-2.81739662318993
46,3.582,-3.06774866941127
46,3.588,-3.35174495922731
46,3.594,-3.67393892698678
46,3.6,-4.03912184985654
48,1.2,-0.20725487452277
48,1.206,-0.208701453115971
48,1.212,-0.210150864883582
48,1.218,-0.211603306827037
48,1.224,-0.213058976631666
48,1.23,-0.214518072839585
48,1.236,-0.215980795024035
48,1.242,-0.217447343965416
48,1.248,-0.218917921829315
48,1.254,-0.220392732346751
48,1.26,-0.221871980996896
48,1.266,-0.22335587519261
48,1.272,-0.224844624468981
48,1.278,-0.226338440675223
48,1.284,-0.227837538170187
48,1.29,-0.229342134021828
48,1.296,-0.230852448210895
48,1.302,-0.232368703839189
48,1.308,-0.233891127342762
48,1.314,-0.235419948710305
48,1.32,-0.236955401707208
48,1.326,-0.23849772410556
48,1.332,-0.240047157920542
48,1.338,-0.241603949653598
48,1.344,-0.243168350542801
48,1.35,-0.244740616820855
48,1.356,-0.246321009981221
48,1.362,-0.247909797052795
48,1.368,-0.249507250883697
48,1.374,-0.251113650434681
48,1.38,-0.25272928108269
48,1.386,-0.254354434935187
48,1.392,-0.255989411155835
48,1.398,-0.257634516302222
48,1.404,-0.259290064676189
48,1.41,-0.260956378687641
48,1.416,-0.262633789232463
48,1.422,-0.26432263608534
48,1.428,-0.266023268308411
48,1.434,-0.267736044676515
48,1.44,-0.269461334120049
48,1.446,-0.27119951618636
48,1.452,-0.272950981520752
48,1.458,-0.274716132368186
48,1.464,-0.276495383096825
48,1.47,-0.278289160744686
48,1.476,-0.280097905590673
48,1.482,-0.281922071751385
48,1.488,-0.28376212780518
48,1.494,-0.285618557445028
48,1.5,-0.287491860161809
48,1.506,-0.289382551959833
48,1.512,-0.291291166106427
48,1.518,-0.29321825391759
48,1.524,-0.295164385581775
48,1.53,-0.297130151024142
48,1.536,-0.299116160813586
48,1.542,-0.301123047115115
48,1.548,-0.303151464690319
48,1.554,-0.305202091948797
48,1.56,-0.307275632053656
48,1.566,-0.309372814084365
48,1.572,-0.311494394260516
48,1.578,-0.313641157230206
48,1.584,-0.315813917427149
48,1.59,-0.318013520500773
48,1.596,-0.320240844823911
48,1.602,-0.322496803083054
48,1.608,-0.324782343956477
48,1.614,-0.327098453885833
48,1.62,-0.329446158947418
48,1.626,-0.331826526829533
48,1.632,-0.334240668923025
48,1.638,-0.336689742532557
48,1.644,-0.339174953216633
48,1.65,-0.341697557265193
48,1.656,-0.344258864324117
48,1.662,-0.346860240176729
48,1.668,-0.349503109693242
48,1.674,-0.352188959959885
48,1.68,-0.354919343600312
48,1.686,-0.357695882303119
48,1.692,-0.360520270570128
48,1.698,-0.36339427970149
48,1.704,-0.366319762034893
48,1.71,-0.369298655457625
48,1.716,-0.372332988211685
48,1.722,-0.375424884014073
48,1.728,-0.378576567515995
48,1.734,-0.381790370126941
48,1.74,-0.385068736231786
48,1.746,-0.388414229831475
48,1.752,-0.391829541640583
48,1.758,-0.395317496678057
48,1.764,-0.398881062390569
48,1.77,-0.402523357351622
48,1.776,-0.406247660583426
48,1.782,-0.410057421552921
48,1.788,-0.41395627089812
48,1.794,-0.417948031946284
48,1.8,-0.422036733091202
48,1.806,-0.42622662110346
48,1.812,-0.430522175454645
48,1.818,-0.434928123744456
48,1.824,-0.439449458328499
48,1.83,-0.444091454254383
48,1.836,-0.448859688624589
48,1.842,-0.453760061516807
48,1.848,-0.458798818605935
48,1.854,-0.463982575647046
48,1.86,-0.469318344995502
48,1.866,-0.474813564359329
48,1.872,-0.480476127999985
48,1.878,-0.486314420621519
48,1.884,-0.492337354214525
48,1.89,-0.498554408151338
48,1.896,-0.504975672862492
48,1.902,-0.511611897462339
48,1.908,-0.518474541734537
48,1.914,-0.525575832936404
48,1.92,-0.532928827935754
48,1.926,-0.5405474812558
48,1.932,-0.548446719673962
48,1.938,-0.556642524100179
48,1.944,-0.565152019551222
48,1.95,-0.57399357414106
48,1.956,-0.583186908125339
48,1.962,-0.592753214173376
48,1.968,-0.602715290195591
48,1.974,-0.613097686231869
48,1.98,-0.623926867110236
48,1.986,-0.635231392819968
48,1.992,-0.647042118813809
48,1.998,-0.659392418766733
48,2.004,-0.672318432680303
48,2.01,-0.685859343641251
48,2.016,-0.700057687030187
48,2.022,-0.71495969654343
48,2.028,-0.730615692052545
48,2.034,-0.747080515099189
48,2.04,-0.764414018728267
48,2.046,-0.782681619424932
48,2.052,-0.801954920170716
48,2.058,-0.822312415107434
48,2.064,-0.843840288037911
48,2.07,-0.86663331905402
48,2.076,-0.890795916029282
48,2.082,-0.916443290624698
48,2.088,-0.943702801929614
48,2.094,-0.972715495012729
48,2.1,-1.00363786663813
48,2.106,-1.03664389638813
48,2.112,-1.07192738865121
48,2.118,-1.10970467965791
48,2.124,-1.15021777432394
48,2.13,-1.19373799052185
48,2.136,-1.24057020409137
48,2.142,-1.29105780709882
48,2.148,-1.34558851543465
48,2.154,-1.40460119089996
48,2.16,-1.46859387889395
48,2.166,-1.5381333075039
48,2.172,-1.61386614959904
48,2.178,-1.69653241957046
48,2.184,-1.78698146480541
48,2.19,-1.88619112444617
48,2.196,-1.99529077213927
48,2.202,-2.11558914602362
48,2.208,-2.24860811332563
48,2.214,-2.39612384068426
48,2.22,-2.56021727751375
48,2.226,-2.74333645830947
48,2.232,-2.94837396897001
48,2.238,-3.17876412734149
48,2.244,-3.43860620575137
48,2.25,-3.73282272213022
48,2.256,-4.06736605160395
48,2.262,-4.44949344154451
48,2.268,-4.88814193414591
48,2.274,-5.3944544861655
48,2.28,-5.98254420041491
48,2.286,-6.67065058239495
48,2.292,-7.48297434349593
48,2.298,-8.45275656669016
48,2.304,-9.62780391594845
48,2.31,-11.0812617403041
48,2.316,-12.93503688472
48,2.322,-15.4191963110109
48,2.328,-19.0639112539448
48,2.334,-25.6927767104683
48,2.34,-41.5367105756344
48,2.346,-23.2811529077967
48,2.352,-17.8484795419735
48,2.358,-14.5935203829644
48,2.364,-12.299971275887
48,2.37,-10.5579320182589
48,2.376,-9.1773654508425
48,2.382,-8.05350709019336
48,2.388,-7.12175623797516
48,2.394,-6.33901508674587
48,2.4,-5.67482508052351
48,2.406,-5.10671436038095
48,2.412,-4.61755843744471
48,2.418,-4.19398443231944
48,2.424,-3.82535255814524
48,2.43,-3.50307493161472
48,2.436,-3.22014129288972
48,2.442,-2.97077731963606
48,2.448,-2.75019136378233
48,2.454,-2.55438230573622
48,2.46,-2.37999100819965
48,2.466,-2.22418372922024
48,2.472,-2.08455950279527
48,2.478,-1.95907583538088
48,2.484,-1.8459886157811
48,2.49,-1.74380319293039
48,2.496,-1.65123431786889
48,2.502,-1.56717318005156
48,2.508,-1.49066016086893
48,2.514,-1.42086222164631
48,2.52,-1.35705406753884
48,2.526,-1.29860240163198
48,2.532,-1.24495271833722
48,2.538,-1.1956181911685
48,2.544,-1.15017029395316
48,2.55,-1.10823086145878
48,2.556,-1.06946534904504
48,2.562,-1.03357709411676
48,2.568,-1.00030241704474
48,2.574,-0.969406427526265
48,2.58,-0.940679425398016
48,2.586,-0.913933803731357
48,2.592,-0.889001377453008
48,2.598,-0.865731073396714
48,2.604,-0.843986928123254
