"d [mm]","Freq [GHz]","dB(S(1,1)) []"
30,1.734,-0.362084017845761
30,1.74,-0.364832822324431
30,1.746,-0.367634100130631
30,1.752,-0.370490004329842
30,1.758,-0.373402795358989
30,1.764,-0.376374847446008
30,1.77,-0.379408655482242
30,1.776,-0.382506842384454
30,1.782,-0.385672166986624
30,1.788,-0.388907532505391
30,1.794,-0.392215995627132
30,1.8,-0.395600776269249
30,1.806,-0.399065268073211
30,1.812,-0.402613049692516
30,1.818,-0.406247896944843
30,1.824,-0.4099737959046
30,1.83,-0.413794957019553
30,1.836,-0.417715830343795
30,1.842,-0.421741121988624
30,1.848,-0.425875811903354
30,1.854,-0.430125173109896
30,1.86,-0.434494792527775
30,1.866,-0.438990593541009
30,1.872,-0.443618860474494
30,1.878,-0.448386265165789
30,1.884,-0.453299895838773
30,1.89,-0.458367288508595
30,1.896,-0.463596461173283
30,1.902,-0.468995951076537
30,1.908,-0.474574855359066
30,1.914,-0.480342875453056
30,1.92,-0.486310365616257
30,1.926,-0.492488386049801
30,1.932,-0.498888761097732
30,1.938,-0.505524143087499
30,1.944,-0.512408082440336
30,1.95,-0.519555104759741
30,1.956,-0.526980795696878
30,1.962,-0.534701894495142
30,1.968,-0.542736397234561
30,1.974,-0.551103670932545
30,1.98,-0.559824579813375
30,1.986,-0.568921625238448
30,1.992,-0.578419100995891
30,1.998,-0.588343265887335
30,2.004,-0.598722535825679
30,2.01,-0.609587697978255
30,2.016,-0.62097214986169
30,2.022,-0.632912166727712
30,2.028,-0.645447201084111
30,2.034,-0.658620218784913
30,2.04,-0.672478076814693
30,2.046,-0.687071948702833
30,2.052,-0.702457804457068
30,2.058,-0.718696953030031
30,2.064,-0.7358566566609
30,2.07,-0.754010828007786
30,2.076,-0.773240822854765
30,2.082,-0.79363634340113
30,2.088,-0.815296469794059
30,2.094,-0.838330840740371
30,2.1,-0.862861007841278
30,2.106,-0.889021992874084
30,2.112,-0.916964082769048
30,2.118,-0.946854903710909
30,2.124,-0.978881823898804
30,2.13,-1.01325474435742
30,2.136,-1.05020934922237
30,2.142,-1.09001090164737
30,2.148,-1.13295868956102
30,2.154,-1.1793912477746
30,2.16,-1.22969251047437
30,2.166,-1.28429908228771
30,2.172,-1.34370885864139
30,2.178,-1.40849127929882
30,2.184,-1.47929956571881
30,2.19,-1.55688537708749
30,2.196,-1.64211642666124
30,2.202,-1.73599773628252
30,2.208,-1.83969738191101
30,2.214,-1.9545778096095
30,2.22,-2.08223409773188
30,2.226,-2.22454093310114
30,2.232,-2.383710595118
30,2.238,-2.56236496016147
30,2.244,-2.76362554005088
30,2.25,-2.99122699848248
30,2.256,-3.24966168939121
30,2.262,-3.54436594180428
30,2.268,-3.88196379629681
30,2.274,-4.27059197439454
30,2.28,-4.72034343664923
30,2.286,-5.24389055347295
30,2.292,-5.85739178433329
30,2.298,-6.58186665625751
30,2.304,-7.44538359532327
30,2.31,-8.48673763962987
30,2.316,-9.76202982437634
30,2.322,-11.357291857839
30,2.328,-13.4145743592922
30,2.334,-16.1882713321849
30,2.34,-20.1287697821838
30,2.346,-24.8412514700982
30,2.352,-22.8902422544021
30,2.358,-18.1760170478635
30,2.364,-14.8126202933185
30,2.37,-12.3910452411385
30,2.376,-10.5541558389717
30,2.382,-9.10761896493275
30,2.388,-7.93900649612214
30,2.394,-6.97778187270792
30,2.4,-6.17659583251896
30,2.406,-5.50194144142021
30,2.412,-4.92913051592879
30,2.418,-4.43940728753803
30,2.424,-4.01818898689398
30,2.43,-3.65393568381476
30,2.436,-3.33739025742603
30,2.442,-3.06104677642532
30,2.448,-2.81876621663944
30,2.454,-2.60549112516351
30,2.46,-2.4170291457286
30,2.466,-2.24988595756812
30,2.472,-2.10113459005762
30,2.478,-1.96831207952281
30,2.484,-1.84933702570802
30,2.49,-1.74244333948056
30,2.496,-1.64612667035035
30,2.502,-1.55910085163244
30,2.508,-1.48026231794685
30,2.514,-1.40866090671476
30,2.52,-1.34347579932182
30,2.526,-1.28399562001272
30,2.532,-1.22960191286235
30,2.538,-1.17975537447084
30,2.544,-1.13398434324298
30,2.55,-1.09187514321356
30,2.556,-1.05306395730925
30,2.562,-1.0172299661691
30,2.568,-0.984089537588377
30,2.574,-0.953391290923249
30,2.58,-0.924911892420254
30,2.586,-0.89845246299259
30,2.592,-0.873835500686038
30,2.598,-0.850902236930816
30,2.604,-0.829510359425543
30,2.61,-0.809532045751221
30,2.616,-0.790852261047513
30,2.622,-0.773367280684733
30,2.628,-0.75698340513854
30,2.634,-0.74161583946749
30,2.64,-0.727187714103454
30,2.646,-0.713629227251587
30,2.652,-0.700876892189136
30,2.658,-0.688872875255695
30,2.664,-0.6775644124269
30,2.67,-0.666903294128585
30,2.676,-0.656845409435668
30,2.682,-0.647350342056764
30,2.688,-0.638381011569309
30,2.694,-0.629903354272913
30,2.7,-0.621886038796759
30,2.706,-0.614300212251455
30,2.712,-0.607119273275075
30,2.718,-0.600318668801843
30,2.724,-0.593875711792778
30,2.73,-0.587769417520534
30,2.736,-0.581980356304754
30,2.742,-0.576490520856764
30,2.748,-0.571283206619214
30,2.754,-0.566342903682758
30,2.76,-0.561655199032472
30,2.766,-0.557206688024903
30,2.772,-0.552984894125768
30,2.778,-0.548978196050816
30,2.784,-0.545175761550975
30,2.79,-0.541567487168824
30,2.796,-0.538143943369018
30,2.802,-0.534896324511595
30,2.808,-0.531816403195321
30,2.814,-0.528896488549673
30,2.82,-0.526129388099179
30,2.826,-0.523508372864073
30,2.832,-0.521027145396329
30,2.838,-0.518679810481756
30,2.844,-0.516460848266538
30,2.85,-0.514365089591176
30,2.856,-0.51238769333712
30,2.862,-0.510524125610612
30,2.868,-0.508770140605955
30,2.874,-0.507121763005984
30,2.88,-0.505575271791484
30,2.886,-0.504127185343773
30,2.892,-0.502774247736039
30,2.898,-0.50151341611895
30,2.904,-0.500341849115253
30,2.91,-0.499256896146259
30,2.916,-0.498256087620481
30,2.922,-0.497337125921396
30,2.928,-0.49649787713736
30,2.934,-0.495736363482326
30,2.94,-0.495050756360791
30,2.946,-0.494439370035284
30,2.952,-0.493900655858641
30,2.958,-0.493433197037303
30,2.964,-0.493035703895391
30,2.97,-0.492707009612537
30,2.976,-0.492446066411498
30,2.982,-0.492251942174549
30,2.988,-0.492123817469986
30,2.994,-0.492060982972942
30,3,-0.492062837266797
30,3.006,-0.49212888501383
30,3.012,-0.49225873548593
30,3.018,-0.492452101448209
30,3.024,-0.492708798390512
30,3.03,-0.493028744103627
30,3.036,-0.493411958599237
30,3.042,-0.493858564374362
30,3.048,-0.494368787023267
30,3.054,-0.494942956201735
30,3.06,-0.495581506950683
30,3.066,-0.496284981388257
30,3.072,-0.497054030781887
30,3.078,-0.497889418013948
30,3.084,-0.498792020457414
30,3.09,-0.499762833280231
30,3.096,-0.500802973200284
30,3.102,-0.501913682715696
30,3.108,-0.503096334838481
30,3.114,-0.504352438363209
30,3.12,-0.505683643706279
30,3.126,-0.507091749355454
30,3.132,-0.50857870897422
30,3.138,-0.510146639210455
30,3.144,-0.511797828264644
30,3.15,-0.513534745279199
30,3.156,-0.515360050617096
30,3.162,-0.517276607106127
30,3.168,-0.519287492333198
30,3.174,-0.521396012083033
30,3.18,-0.523605715025898
30,3.186,-0.525920408771181
30,3.192,-0.528344177416734
30,3.198,-0.530881400739118
30,3.204,-0.533536775186331
30,3.21,-0.536315336853836
30,3.216,-0.539222486645823
30,3.222,-0.542264017847772
30,3.228,-0.545446146363598
30,3.234,-0.548775543901292
30,3.24,-0.552259374426217
30,3.246,-0.555905334240472
30,3.252,-0.559721696092272
30,3.258,-0.563717357770326
30,3.264,-0.567901895697147
30,3.27,-0.572285624102108
30,3.276,-0.576879660431929
30,3.282,-0.58169599774423
30,3.288,-0.586747584931073
30,3.294,-0.592048415735643
30,3.3,-0.597613627659604
30,3.306,-0.603459612013495
30,3.312,-0.609604136541919
30,3.318,-0.616066482263126
30,3.324,-0.62286759640408
30,3.33,-0.630030263592994
30,3.336,-0.637579297798717
30,3.342,-0.645541757889453
30,3.348,-0.653947190130792
30,3.354,-0.662827901468959
30,3.36,-0.672219268062775
30,3.366,-0.682160084255841
30,3.372,-0.692692958039471
30,3.378,-0.703864760073815
30,3.384,-0.715727134540022
30,3.39,-0.72833708152896
30,3.396,-0.741757622378373
30,3.402,-0.75605856140726
30,3.408,-0.771317359932814
30,3.414,-0.787620141376819
30,3.42,-0.80506284977867
30,3.426,-0.823752588258226
30,3.432,-0.843809169071245
30,3.438,-0.865366913063485
30,3.444,-0.888576743793658
30,3.45,-0.913608630648458
30,3.456,-0.940654446268081
30,3.462,-0.969931316969185
30,3.468,-1.00168556111694
30,3.474,-1.0361973301892
30,3.48,-1.07378609134591
30,3.486,-1.11481711954927
30,3.492,-1.15970920269097
30,3.498,-1.20894380589614
30,3.504,-1.26307599236772
30,3.51,-1.32274745890298
30,3.516,-1.3887021153182
30,3.522,-1.46180471841828
30,3.528,-1.54306316117663
30,3.534,-1.63365511171885
30,3.54,-1.73495978427256
30,3.546,-1.84859568548233
30,3.552,-1.97646517757589
30,3.558,-2.12080656904759
30,3.564,-2.2842540684052
30,3.57,-2.46990511642486
30,3.576,-2.6813929990835
30,3.582,-2.92295963092914
30,3.588,-3.19951792490918
30,3.594,-3.51668334913442
30,3.6,-3.88073675284162
32,1.2,-0.207596058532803
32,1.206,-0.208915623702063
32,1.212,-0.210239214840507
32,1.218,-0.211566900761874
32,1.224,-0.212898752880691
32,1.23,-0.21423484530863
32,1.236,-0.21557525495353
32,1.242,-0.216920061621272
32,1.248,-0.218269348120615
32,1.254,-0.219623200371167
32,1.26,-0.220981707514674
32,1.266,-0.222344962029757
32,1.272,-0.223713059850312
32,1.278,-0.225086100487752
32,1.284,-0.226464187157247
32,1.29,-0.227847426908238
32,1.296,-0.229235930759372
32,1.302,-0.230629813838117
32,1.308,-0.232029195525281
32,1.314,-0.233434199604662
32,1.32,-0.234844954418145
32,1.326,-0.236261593026432
32,1.332,-0.237684253375755
32,1.338,-0.239113078470851
32,1.344,-0.240548216554501
32,1.35,-0.241989821293949
32,1.356,-0.243438051974614
32,1.362,-0.244893073701367
32,1.368,-0.24635505760784
32,1.374,-0.247824181074112
32,1.38,-0.249300627953218
32,1.386,-0.250784588806956
32,1.392,-0.252276261151427
32,1.398,-0.253775849712821
32,1.404,-0.255283566693993
32,1.41,-0.256799632052361
32,1.416,-0.258324273789737
32,1.422,-0.259857728254698
32,1.428,-0.261400240458158
32,1.434,-0.262952064402851
32,1.44,-0.26451346342743
32,1.446,-0.266084710566005
32,1.452,-0.267666088923912
32,1.458,-0.269257892070577
32,1.464,-0.270860424450454
32,1.47,-0.272474001812974
32,1.476,-0.274098951662556
32,1.482,-0.275735613729786
32,1.488,-0.277384340464965
32,1.494,-0.279045497555228
32,1.5,-0.280719464466579
32,1.506,-0.282406635012277
32,1.512,-0.28410741794901
32,1.518,-0.285822237602509
32,1.524,-0.287551534524262
32,1.53,-0.289295766181136
32,1.536,-0.291055407679838
32,1.542,-0.292830952528294
32,1.548,-0.294622913436022
32,1.554,-0.296431823155969
32,1.56,-0.298258235370208
32,1.566,-0.300102725622178
32,1.572,-0.30196589229828
32,1.578,-0.303848357661913
32,1.584,-0.3057507689431
32,1.59,-0.307673799487289
32,1.596,-0.309618149966908
32,1.602,-0.311584549659749
32,1.608,-0.313573757798407
32,1.614,-0.315586564995288
32,1.62,-0.317623794748149
32,1.626,-0.319686305031392
32,1.632,-0.321774989978741
32,1.638,-0.323890781663368
32,1.644,-0.326034651981972
32,1.65,-0.32820761464985
32,1.656,-0.330410727314431
32,1.662,-0.332645093795444
32,1.668,-0.334911866460446
32,1.674,-0.337212248745127
32,1.68,-0.339547497828568
32,1.686,-0.34191892747445
32,1.692,-0.344327911050037
32,1.698,-0.346775884735764
32,1.704,-0.349264350939304
32,1.71,-0.351794881929108
32,1.716,-0.354369123703657
32,1.722,-0.356988800114058
32,1.728,-0.35965571725907
32,1.734,-0.36237176817328
32,1.74,-0.365138937830973
32,1.746,-0.367959308490152
32,1.752,-0.370835065403323
32,1.758,-0.373768502924041
32,1.764,-0.376762031040782
32,1.77,-0.379818182372567
32,1.776,-0.382939619663901
32,1.782,-0.386129143820055
32,1.788,-0.389389702527531
32,1.794,-0.392724399508778
32,1.8,-0.396136504464827
32,1.806,-0.399629463764794
32,1.812,-0.40320691194672
32,1.818,-0.406872684100697
32,1.824,-0.410630829212168
32,1.83,-0.414485624551089
32,1.836,-0.418441591201292
32,1.842,-0.422503510834068
32,1.848,-0.426676443840654
32,1.854,-0.430965748950372
32,1.86,-0.435377104474499
32,1.866,-0.439916531330892
32,1.872,-0.444590418021181
32,1.878,-0.449405547751077
32,1.884,-0.454369127905397
32,1.89,-0.459488822113103
32,1.896,-0.464772785164196
32,1.902,-0.470229701070414
32,1.908,-0.475868824595312
32,1.914,-0.481700026617737
32,1.92,-0.48773384373567
32,1.926,-0.493981532566594
32,1.932,-0.500455129255841
32,1.938,-0.507167514767604
32,1.944,-0.514132486604982
32,1.95,-0.521364837687213
32,1.956,-0.528880443205582
32,1.962,-0.536696356386207
32,1.968,-0.544830914210011
32,1.974,-0.55330385428042
32,1.98,-0.562136444190234
32,1.986,-0.571351624924541
32,1.992,-0.58097417005015
32,1.998,-0.591030862688965
32,2.004,-0.601550692558374
32,2.01,-0.612565075693114
32,2.016,-0.624108099847988
32,2.022,-0.636216799029023
32,2.028,-0.648931461123564
32,2.034,-0.662295973210979
32,2.04,-0.676358209851924
32,2.046,-0.691170470494926
32,2.052,-0.706789973128646
32,2.058,-0.723279412475288
32,2.064,-0.740707592400525
32,2.07,-0.759150143850588
32,2.076,-0.778690341569762
32,2.082,-0.799420035165076
32,2.088,-0.821440712847446
32,2.094,-0.844864719485111
32,2.1,-0.869816654574321
32,2.106,-0.896434980509185
32,2.112,-0.924873877297394
32,2.118,-0.955305386846415
32,2.124,-0.98792189841386
32,2.13,-1.02293903712696
32,2.136,-1.0605990300672
32,2.142,-1.10117463983989
32,2.148,-1.14497377450332
32,2.154,-1.19234490610371
32,2.16,-1.24368345898045
32,2.166,-1.29943936491651
32,2.172,-1.36012602697534
32,2.178,-1.42633098989845
32,2.184,-1.49872868538715
32,2.19,-1.57809570959885
32,2.196,-1.6653292032577
32,2.202,-1.76146904931609
32,2.208,-1.86772478920937
32,2.214,-1.9855084004398
32,2.22,-2.11647439535395
32,2.226,-2.2625691222791
32,2.232,-2.42609171836518
32,2.238,-2.60976994376128
32,2.244,-2.81685522171191
32,2.25,-3.05124278492147
32,2.256,-3.31762516223967
32,2.262,-3.62169080719004
32,2.268,-3.97038531163383
32,2.274,-4.37226189195729
32,2.28,-4.83796354449204
32,2.286,-5.38090698711521
32,2.292,-6.01828939892044
32,2.298,-6.77263656412604
32,2.304,-7.67430768508193
32,2.31,-8.76579224963141
32,2.316,-10.1095963198277
32,2.322,-11.8039003047833
32,2.328,-14.0165355265565
32,2.334,-17.0640708340609
32,2.34,-21.5400559930633
32,2.346,-26.1894498447838
32,2.352,-22.1399416525811
32,2.358,-17.4557605157438
32,2.364,-14.2731708920464
32,2.37,-11.9771176492961
32,2.376,-10.226285012893
32,2.382,-8.84154130657928
32,2.388,-7.7191812452132
32,2.394,-6.79369167289763
32,2.4,-6.02077279620074
32,2.406,-5.36887535482983
32,2.412,-4.81463282555348
32,2.418,-4.34022071158921
32,2.424,-3.93173587515954
32,2.43,-3.57814849208927
32,2.436,-3.27059285493327
32,2.442,-3.00186859428606
32,2.448,-2.76607846933143
32,2.454,-2.55835840249798
32,2.46,-2.37467204083443
32,2.466,-2.21165182428046
32,2.472,-2.06647441500124
32,2.478,-1.93676203116721
32,2.484,-1.8205036287828
32,2.49,-1.71599148974431
32,2.496,-1.62176989399329
32,2.502,-1.53659335122729
32,2.508,-1.45939244894588
32,2.514,-1.38924580543854
32,2.52,-1.32535694214748
32,2.526,-1.26703513881772
32,2.532,-1.21367952707434
32,2.538,-1.16476582773849
32,2.544,-1.11983525455314
32,2.55,-1.0784851995642
32,2.556,-1.04036138880512
32,2.562,-1.00515125540254
32,2.568,-0.972578323988481
32,2.574,-0.942397437857234
32,2.58,-0.914390690566605
32,2.586,-0.888363948152981
32,2.592,-0.864143867980708
32,2.598,-0.841575336402236
32,2.604,-0.820519260593734
32,2.61,-0.800850660729687
32,2.616,-0.782457017527667
32,2.622,-0.76523683749786
32,2.628,-0.74909840426328
32,2.634,-0.733958689311896
32,2.64,-0.719742399689878
32,2.646,-0.706381143599015
32,2.652,-0.693812697744491
32,2.658,-0.68198036269246
32,2.664,-0.670832394521492
32,2.67,-0.660321502755162
32,2.676,-0.650404405998855
32,2.682,-0.641041437917649
32,2.688,-0.632196197220192
32,2.694,-0.623835236186367
32,2.7,-0.615927783019436
32,2.706,-0.608445493936832
32,2.712,-0.601362231455172
32,2.718,-0.594653865788759
32,2.724,-0.588298096678822
32,2.73,-0.582274293312904
32,2.736,-0.57656335028863
32,2.742,-0.571147557830769
32,2.748,-0.566010484690418
32,2.754,-0.561136872346189
32,2.76,-0.556512539292592
32,2.766,-0.552124294345075
32,2.772,-0.547959858016472
32,2.778,-0.5440077911291
32,2.784,-0.540257429922566
32,2.79,-0.536698827000917
32,2.796,-0.533322697536405
32,2.802,-0.530120370211603
32,2.808,-0.52708374243829
32,2.814,-0.524205239441722
32,2.82,-0.52147777684276
32,2.826,-0.518894726409627
32,2.832,-0.516449884685219
32,2.838,-0.514137444226844
32,2.844,-0.511951967222003
32,2.85,-0.509888361268324
32,2.856,-0.507941857126878
32,2.862,-0.506107988277513
32,2.868,-0.504382572121688
32,2.874,-0.502761692693697
32,2.88,-0.501241684754741
32,2.886,-0.499819119156604
32,2.892,-0.498490789372571
32,2.898,-0.497253699103218
32,2.904,-0.496105050873544
32,2.91,-0.495042235545893
32,2.916,-0.494062822680402
32,2.922,-0.493164551681294
32,2.928,-0.492345323673181
32,2.934,-0.491603194057064
32,2.94,-0.49093636570051
32,2.946,-0.490343182721106
32,2.952,-0.489822124826314
32,2.958,-0.489371802176615
32,2.964,-0.488990950742398
32,2.97,-0.488678428128181
32,2.976,-0.48843320984075
32,2.982,-0.488254385980639
32,2.988,-0.488141158338897
32,2.994,-0.488092837883632
32,3,-0.488108842623074
32,3.006,-0.488188695834191
32,3.012,-0.488332024647971
32,3.018,-0.48853855898457
32,3.024,-0.488808130833569
32,3.03,-0.489140673876546
32,3.036,-0.489536223451078
32,3.042,-0.489994916857382
32,3.048,-0.490516994010712
32,3.054,-0.491102798444618
32,3.06,-0.49175277867237
32,3.066,-0.492467489915885
32,3.072,-0.493247596213831
32,3.078,-0.494093872922834
32,3.084,-0.495007209628327
32,3.09,-0.495988613484211
32,3.096,-0.497039213003183
32,3.102,-0.498160262322928
32,3.108,-0.499353145976412
32,3.114,-0.500619384198262
32,3.12,-0.50196063880306
32,3.126,-0.503378719675664
32,3.132,-0.504875591918454
32,3.138,-0.506453383705348
32,3.144,-0.508114394898362
32,3.15,-0.509861106488714
32,3.156,-0.511696190931298
32,3.162,-0.513622523449394
32,3.168,-0.5156431943948
32,3.174,-0.517761522758469
32,3.18,-0.519981070937236
32,3.186,-0.522305660874367
32,3.192,-0.524739391705074
32,3.198,-0.527286659053353
32,3.204,-0.529952176143154
32,3.21,-0.532740996906462
32,3.216,-0.53565854129206
32,3.222,-0.538710623003192
32,3.228,-0.54190347991983
32,3.234,-0.545243807492531
